wagnum,ts_id,target
14212,6,46471.4
14216,1,28429.732
14218,4,79751.02
14223,6,30223.445
14224,5,54856.86
14226,2,27583.098
14228,3,22444.914
14231,6,30728.824
14232,3,29176.48
14237,7,56786.656
14238,5,28167.271
14241,1,52295.586
14248,4,71972.055
14249,2,60610.766
14259,8,19984.533
14265,3,67183.46
14272,3,48354.06
14273,3,67268.0
14280,3,41001.402
14284,4,80274.875
14286,4,59653.684
14287,3,74311.734
14293,4,20312.312
14296,4,28084.56
14297,3,38829.406
14301,3,75944.43
14302,4,46856.36
14304,3,68463.19
14306,2,20151.803
14306,4,76093.45
14308,2,74651.39
14310,4,64306.19
14311,2,75700.96
14314,3,57624.57
14317,6,26031.197
14320,8,17068.59
14322,3,73685.14
14325,3,80707.63
14336,4,23654.812
14338,6,26378.13
14344,4,32509.418
14349,4,53652.09
14350,4,54397.4
14351,3,49566.31
14358,6,50349.824
14365,5,17666.572
14368,5,73079.58
14373,3,73038.445
14376,2,101081.31
14377,5,14855.754
14380,3,64166.715
14381,2,21248.475
14382,3,46496.414
14383,1,64629.547
14385,2,18255.258
14388,2,36391.406
14399,2,24525.955
14405,1,81689.48
14406,2,57660.047
14417,2,23526.562
14423,3,43254.05
14425,4,33459.883
14440,5,24098.691
14442,6,59653.684
14447,3,84163.02
14449,2,19733.17
14458,1,19429.598
14459,3,14803.6
14463,2,64954.527
14467,4,74233.1
14470,3,62531.848
14472,2,11940.201
14476,5,31985.752
14478,4,19067.645
14479,3,82207.695
14480,3,81575.82
14484,2,17792.82
14487,2,82196.43
14495,5,76032.19
14499,2,70857.67
14508,2,67437.664
14510,5,59385.812
14516,3,13884.815
14518,3,54890.293
14519,4,33156.21
14526,3,61201.992
14529,5,14509.625
14532,3,21901.049
14533,3,73038.76
14547,1,42362.605
14552,2,38030.465
14553,4,60425.008
14557,3,56764.555
14558,4,37068.41
14562,2,41898.21
14569,2,87027.77
14573,3,77299.734
14576,3,77091.43
14581,5,29584.602
14583,2,8712.542
14586,2,20011.447
14589,6,63109.94
14593,3,68039.77
14595,6,28483.785
14603,6,68079.97
14615,5,33267.684
14617,3,13791.262
14623,6,73847.38
14628,3,82168.9
14632,3,67950.484
14637,3,27231.896
14639,3,46062.324
14641,2,36905.24
14642,3,39635.645
14642,7,63054.53
14643,3,85129.62
14649,3,32699.053
14650,3,17400.322
14652,1,48394.41
14656,4,82640.82
14660,1,24393.057
14664,2,27170.787
14667,3,20019.803
14667,7,8320.388
14674,5,7427.2935
14677,2,72082.81
14678,2,35979.08
14683,6,65359.684
14685,3,67417.3
14686,3,53229.81
14691,4,37228.168
14694,4,30796.906
14696,4,34173.906
14700,5,16506.201
14702,4,77789.7
14703,1,38287.73
14706,2,50359.18
14713,2,71888.59
14716,4,15641.212
14718,7,23970.848
14727,2,22984.99
14731,4,56034.832
14742,3,69107.79
14743,2,40176.035
14745,5,20242.98
14745,6,42139.887
14751,2,67592.984
14751,4,51530.945
14756,5,65129.715
14766,4,77041.82
14767,2,45426.64
14772,3,64564.67
14776,4,58152.88
14779,4,17525.055
14781,3,82461.125
14785,4,24019.234
14787,3,45080.12
14797,4,32976.992
14798,4,40927.02
14801,5,54298.367
14803,3,31294.465
14809,2,75758.67
14811,5,18709.625
14813,3,55331.812
14814,3,64821.934
14820,4,18800.707
14825,6,83226.88
14829,4,63354.92
14832,7,27916.36
14833,2,28904.7
14834,2,77106.05
14835,4,35780.24
14838,4,50921.152
14841,5,14560.887
14844,3,56496.36
14846,2,20282.713
14851,3,31597.092
14853,3,64376.008
14854,3,55822.297
14857,3,36030.363
14861,2,55623.45
14871,2,49180.28
14874,3,69667.25
14877,3,54420.316
14885,3,38624.28
14888,2,42200.45
14894,4,21850.822
14901,3,34003.848
14903,4,46479.77
14911,2,71391.305
14912,3,70983.945
14917,2,57253.164
14919,2,49453.19
14923,3,79859.95
14929,3,10415.435
14929,4,48448.273
14930,4,17686.363
14933,5,85339.53
14935,6,55606.8
14940,3,25636.492
14943,4,9155.344
14948,2,73251.914
14953,4,50752.203
14954,2,69953.67
14955,3,37685.395
14956,4,23675.586
14960,4,69074.71
14964,2,34583.87
14965,6,53932.645
14968,2,55434.945
14971,5,20951.379
14980,3,29367.994
14989,2,35279.426
14997,3,15664.588
14997,4,54224.17
15002,4,30247.38
15004,3,79277.805
15005,3,63332.363
15008,2,70080.66
15009,3,30859.01
15015,6,20351.994
15016,3,79597.53
15017,4,39540.16
15019,4,30022.818
15027,3,13547.233
15030,3,51542.68
15032,2,82028.48
15037,7,39411.812
15044,2,44476.64
15045,2,82910.75
15049,3,81275.125
15058,3,27344.885
15058,4,39244.965
15063,2,17732.846
15065,5,39850.02
15068,4,83329.305
15074,4,35583.4
15081,3,48387.96
15087,5,17752.479
15091,4,20191.31
15092,6,11192.488
15093,3,30539.848
15110,6,19608.543
15113,2,30004.908
15124,4,75607.96
15126,3,75624.59
15132,4,52274.28
15135,2,80594.96
15140,5,51969.418
15144,4,32621.959
15145,6,54701.055
15157,2,74070.555
15159,1,68674.34
15165,4,21582.137
15168,4,70550.19
15169,4,43087.508
15176,1,24132.494
15178,3,28987.664
15180,2,41637.066
15191,3,26348.477
15192,6,29641.543
15192,7,79894.48
15195,4,59203.21
15196,4,54871.95
15198,2,49345.348
15203,3,81639.484
15203,4,10610.586
15207,5,42787.32
15211,2,16826.342
15212,4,91912.68
15217,3,22051.14
15221,4,30907.361
15226,5,50557.113
15229,3,24698.225
15234,4,75161.97
15237,1,11902.057
15241,4,12917.059
15248,2,20880.568
15249,2,36115.652
15254,2,50737.0
15260,5,73942.555
15269,2,53185.832
15270,2,67945.04
15284,5,19835.033
15291,4,33410.742
15298,4,67341.414
15299,3,73004.984
15304,3,70827.54
15310,2,62301.125
15322,4,31758.943
15323,4,48861.895
15328,3,76180.39
15330,1,13670.73
15333,2,83639.086
15344,3,62160.156
15347,1,12309.685
15351,3,60011.82
15360,4,41570.426
15367,4,53049.926
15372,1,35730.523
15373,2,50898.55
15375,3,57469.17
15379,5,23626.613
15381,3,43448.65
15386,3,77836.18
15390,5,35512.418
15392,2,27514.438
15392,3,64060.703
15397,1,25527.814
15400,2,17711.992
15409,1,15369.564
15412,3,18684.248
15412,4,12470.278
15414,4,67848.55
15420,4,30436.506
15423,5,78251.62
15426,3,64868.855
15431,2,46534.594
15434,3,28848.145
15435,3,13837.643
15438,3,16203.904
15441,6,20340.555
15441,7,8798.881
15442,2,57385.668
15442,6,11383.931
15443,3,25270.451
15445,8,53607.727
15448,5,79600.4
15452,2,83656.016
15453,2,34599.645
15459,6,56324.45
15460,3,85209.19
15468,3,68070.33
15476,3,38074.758
15480,4,21257.205
15485,4,67374.26
15488,6,8256.576
15489,3,39491.637
15490,2,53971.39
15498,2,27469.734
15501,2,57943.57
15506,4,49210.39
15512,5,52006.21
15515,4,79281.08
15519,2,23271.451
15523,4,27174.762
15532,4,31846.922
15536,3,40467.195
15538,3,80265.06
15540,4,17082.781
15543,3,35387.03
15546,3,34510.793
15548,2,30272.625
15548,3,13493.611
15558,1,28687.223
15560,3,44438.75
15563,3,65621.336
15586,6,24641.742
15587,2,48614.22
15588,3,68636.27
15589,2,30887.436
15593,2,54467.016
15594,4,24546.76
15602,2,18573.963
15608,5,21171.143
15611,4,9736.418
15613,5,59330.14
15614,3,39972.133
15615,4,17990.37
15621,2,23810.7
15621,4,79762.586
15633,5,18760.658
15635,3,61497.46
15640,3,21555.262
15641,4,20068.53
15642,2,77612.71
15643,5,12444.563
15647,4,57290.625
15648,3,59653.684
15649,3,57469.17
15652,1,22019.752
15656,3,66105.23
15658,5,9023.401
15676,3,83104.87
15677,2,77559.15
15678,5,32560.664
15682,2,71479.875
15683,3,75257.16
15698,5,27007.557
15707,4,68798.36
15714,3,77602.12
15715,2,23790.76
15715,4,44984.664
15716,4,18632.262
15717,3,62039.137
15718,2,73344.37
15721,4,55016.395
15724,2,72673.16
15734,3,75929.1
15735,2,39984.99
15743,4,36379.066
15747,3,46369.94
15750,2,75172.46
15752,2,63415.848
15755,2,16803.875
15756,3,45974.816
15765,5,30611.328
15767,4,54280.547
15768,3,63606.113
15772,3,81169.21
15773,6,87161.31
15777,1,13752.128
15780,4,4293.046
15782,1,18826.715
15790,1,50912.15
15795,6,26682.043
15796,1,20669.16
15797,4,25568.207
15798,4,15567.915
15802,2,30339.28
15805,1,20196.629
15805,3,29765.652
15806,7,10768.081
15811,6,29103.572
15815,4,16814.596
15818,7,19017.12
15819,2,70004.64
15821,5,20284.338
15824,3,51691.26
15825,3,64073.773
15827,3,36382.61
15834,8,21579.443
15835,2,44227.098
15843,3,46952.05
15847,3,24533.602
15855,5,39495.863
15857,2,37119.69
15863,9,11886.253
15864,1,27995.635
15865,3,13206.202
15875,7,18321.145
15877,3,13957.021
15878,3,44131.504
15878,6,21661.785
15879,2,65854.39
15882,3,18497.186
15883,2,48908.4
15884,3,17621.719
15885,6,27100.14
15886,2,56902.902
15887,2,24611.062
15890,2,29321.129
15900,4,60895.04
15901,4,1263.0602
15904,4,14068.98
15906,2,56460.82
15909,1,34023.12
15915,3,17750.816
15917,4,31686.29
15923,3,19459.291
15926,3,24120.611
15926,4,14435.149
15933,2,67433.66
15934,2,64329.926
15938,6,50753.363
15941,6,39021.47
15947,3,56764.555
15951,2,43198.82
15954,2,80631.45
15955,4,44642.695
15958,4,68288.664
15959,4,54354.566
15963,2,40925.875
15964,3,44165.008
15965,6,20693.092
15970,6,19646.416
15973,3,40948.5
15975,2,34639.76
15975,3,32702.365
15979,3,78341.695
15980,4,80757.13
15987,2,52409.156
15989,3,41052.926
15992,4,74794.34
15994,3,51296.3
15999,3,26737.283
16001,5,57469.17
16008,2,51944.37
16009,2,27716.936
16010,2,23247.178
16012,4,34440.766
16013,2,44062.066
16016,4,58246.95
16018,3,34366.07
16020,3,57683.01
16021,3,76931.03
16034,4,12344.367
16037,6,18120.205
16043,2,32649.086
16048,3,25513.62
16055,1,31062.318
16057,4,9531.072
16058,2,44703.027
16068,3,14579.235
16070,3,48039.28
16079,2,37342.04
16080,6,16157.122
16083,2,34935.387
16084,2,72254.484
16093,5,11535.612
16099,1,23550.81
16100,4,50803.71
16101,5,22998.584
16103,3,20534.986
16104,4,32445.385
16105,2,32417.049
16107,2,41616.312
16108,1,15839.717
16110,2,43017.117
16112,3,22021.9
16116,3,60009.48
16117,4,19919.572
16118,1,20839.684
16128,5,51785.473
16131,3,26200.209
16133,3,80616.984
16134,3,48203.348
16138,3,51026.82
16138,4,19521.14
16139,3,30141.232
16142,2,26099.49
16143,4,55847.36
16156,6,16383.755
16162,5,39876.637
16163,4,6812.6836
16171,3,26296.703
16175,3,19041.088
16180,3,30955.936
16181,3,28953.3
16186,3,22522.928
16188,4,22987.076
16192,3,63284.246
16198,3,33611.99
16203,3,37996.72
16205,1,20336.33
16206,2,37706.65
16208,6,23689.33
16211,4,22584.15
16215,2,63995.0
16216,3,42746.934
16219,2,20604.236
16220,4,59660.6
16224,3,12484.064
16234,3,38310.918
16243,3,41811.992
16247,3,48246.836
16252,1,6636.5347
16254,1,26938.979
16254,3,78446.06
16256,6,17757.283
16260,3,74202.2
16261,2,47185.332
16264,1,30135.691
16268,3,51142.91
16273,2,18996.477
16273,4,34738.355
16279,2,12322.612
16282,3,48922.258
16286,2,14610.357
16286,4,28793.676
16287,4,12704.764
16291,2,50192.992
16296,2,59588.316
16299,6,35025.68
16301,4,79816.18
16305,2,63695.83
16307,3,40985.062
16311,2,47712.832
16312,6,42446.26
16318,3,89468.08
16320,3,13807.128
16327,2,35558.848
16329,4,26944.123
16334,2,48063.723
16337,1,25665.213
16338,2,48060.316
16340,1,21567.908
16346,1,36983.984
16353,1,37938.535
16363,4,39196.18
16369,6,28234.707
16372,4,60798.24
16378,3,43561.53
16379,3,5455.6284
16381,2,64211.52
16382,1,46622.65
16383,2,56984.95
16390,2,44641.457
16392,6,23918.605
16398,3,41174.535
16400,4,26794.252
16401,3,48938.48
16405,5,37032.227
16406,2,30647.791
16410,1,31034.111
16414,4,59394.2
16414,6,56194.51
16415,2,61394.285
16417,2,82004.06
16419,2,55475.77
16419,4,26497.814
16420,3,16772.105
16422,1,60411.137
16424,3,47863.668
16426,2,31465.033
16429,5,38511.977
16431,1,13519.005
16433,4,23078.072
16436,4,59583.27
16438,5,45073.723
16439,1,34598.8
16442,2,68265.05
16444,2,15555.479
16447,6,13049.741
16448,4,42084.45
16450,1,38940.227
16457,1,36659.027
16458,6,26204.89
16461,2,44255.934
16463,2,59653.684
16464,2,13227.801
16476,3,41812.332
16477,3,45379.81
16478,1,31874.027
16480,5,17702.521
16482,4,33820.22
16484,3,26814.078
16498,2,26349.84
16503,3,49157.08
16509,1,25459.432
16512,2,22769.436
16520,4,19611.0
16522,4,34206.113
16524,2,49124.3
16525,4,42056.336
16527,3,47341.8
16534,4,18996.354
16536,3,55717.508
16538,4,12526.07
16539,3,30096.69
16549,5,46855.39
16551,4,61321.062
16554,4,49181.797
16559,2,47246.348
16561,6,21842.396
16565,3,51168.625
16566,3,41765.566
16567,3,40004.906
16571,4,60585.043
16576,2,57374.336
16576,3,34995.28
16578,2,33681.67
16585,4,37743.22
16587,2,45700.004
16590,3,63516.29
16599,4,47960.2
16600,6,20976.428
16606,4,33748.668
16608,3,26088.572
16616,2,45956.812
16616,5,48573.023
16617,4,49157.08
16622,3,15479.097
16629,2,41504.723
16634,2,83897.45
16637,2,54532.47
16645,4,82083.95
16653,2,16785.629
16660,3,78177.76
16664,5,32215.717
16669,5,102157.97
16671,3,74794.93
16676,4,45710.492
16677,2,23897.945
16681,3,28493.21
16682,3,28679.363
16686,2,22273.533
16691,3,59653.684
16692,3,40346.832
16695,5,7400.2773
16697,3,78795.18
16699,2,66772.805
16704,3,32268.785
16715,2,38849.777
16720,4,29842.47
16740,4,47240.375
16742,3,34742.332
16745,3,37141.902
16752,2,33824.086
16757,2,21527.348
16760,3,27318.646
16765,2,80011.38
16767,3,48246.836
16769,1,50484.062
16770,4,22341.49
16781,2,54690.98
16792,3,74818.06
16795,2,45617.867
16800,1,19804.863
16804,5,55223.215
16806,2,82888.06
16815,2,55459.26
16819,3,26920.164
16819,4,76173.984
16820,2,21139.922
16826,3,22933.086
16828,6,23459.27
16829,2,73368.14
16839,2,90576.695
16846,3,63874.62
16851,4,25200.594
16857,2,63745.086
16858,3,22177.219
16860,5,15978.133
16862,4,17031.568
16867,3,35637.37
16872,6,74234.33
16878,4,28785.78
16879,3,29285.936
16882,4,72804.34
16883,3,80611.87
16888,2,71069.5
16889,4,70567.83
16892,2,50191.14
16896,6,11549.246
16897,4,13521.625
16910,2,29442.28
16914,2,21940.94
16920,1,10706.284
16925,3,86094.07
16930,3,77633.65
16933,4,33991.133
16936,4,73420.31
16943,3,81553.73
16949,2,29698.703
16950,3,29496.422
16958,1,57072.74
16959,2,8375.929
16961,1,19582.162
16970,1,34500.613
16979,2,59265.14
16982,5,13072.382
16985,3,36139.824
16990,1,21208.256
16994,5,45304.52
17012,3,53069.598
17013,6,52360.49
17018,4,11545.09
17019,3,23513.648
17020,2,29897.512
17027,3,48258.633
17029,5,82738.35
17037,1,18436.512
17040,5,44365.113
17042,3,22390.977
17048,2,15647.307
17049,4,74671.945
17053,3,69949.86
17057,1,49404.12
17059,1,20574.863
17060,1,5419.653
17065,3,60966.547
17066,2,57956.93
17069,2,48540.527
17070,3,48686.5
17071,6,50690.38
17076,2,64237.52
17077,4,41804.84
17079,2,17653.07
17079,3,35457.28
17082,2,28795.26
17083,2,78406.95
17084,2,61923.324
17105,4,91911.625
17109,1,26281.45
17116,3,79971.93
17118,4,31688.879
17121,4,7201.7764
17124,3,29812.062
17131,1,9582.117
17132,4,17950.033
17133,2,33661.863
17135,2,48458.527
17137,2,79.60152
17139,1,32145.248
17145,3,23910.719
17145,4,14656.199
17149,3,90630.14
17156,4,68855.59
17160,3,72739.086
17162,7,54133.31
17163,1,17917.98
17164,2,71589.07
17165,1,45295.066
17169,4,15666.372
17171,4,66993.26
17175,2,28086.002
17176,3,74923.125
17177,3,54902.09
17179,2,33550.875
17183,4,72701.97
17189,5,48058.062
17193,2,31177.014
17195,3,25922.826
17202,5,27690.254
17205,2,64508.883
17209,4,49094.785
17216,2,23418.516
17217,3,53599.758
17226,3,56786.656
17228,2,44947.188
17229,3,29573.945
17236,3,57469.17
17240,2,32774.39
17242,2,23811.3
17242,4,28310.406
17243,2,50079.0
17252,3,24098.068
17255,2,76571.43
17255,4,16516.826
17257,1,59842.465
17258,4,26500.86
17266,5,75149.266
17268,4,39319.47
17274,5,37946.727
17276,5,12673.092
17278,3,33108.633
17282,2,33238.36
17283,3,34141.324
17287,4,28430.4
17289,5,27832.318
17293,5,31738.174
17295,4,32082.791
17299,5,41427.934
17306,4,15776.924
17316,5,26148.584
17317,1,26005.756
17320,2,30783.746
17321,2,21991.578
17322,3,25884.867
17325,2,73002.34
17335,4,58957.496
17342,4,35570.797
17346,2,18578.205
17349,2,14995.302
17350,4,52347.99
17354,3,20363.09
17370,2,20765.137
17376,4,22653.994
17377,4,43679.63
17378,2,20048.027
17378,3,55118.887
17382,4,45687.414
17383,4,35688.54
17386,4,18003.342
17387,4,34843.082
17390,3,25094.646
17393,2,9211.041
17395,2,19202.863
17399,4,48916.82
17401,2,56605.406
17407,2,23272.662
17407,4,26491.97
17412,4,47391.59
17419,4,81217.086
17432,4,48784.027
17438,4,27855.332
17439,5,51220.062
17441,1,20361.496
17445,2,35573.816
17447,6,55801.516
17448,4,25434.271
17451,2,38213.383
17452,6,32317.572
17456,4,29694.244
17458,3,79604.625
17467,5,57219.473
17479,4,19929.11
17480,6,34779.9
17486,2,52599.523
17486,5,35002.305
17489,5,22773.916
17490,2,23758.51
17491,3,6793.9146
17492,4,15987.085
17493,3,20365.584
17494,2,55559.64
17501,4,33563.145
17508,5,33519.99
17513,4,24879.383
17516,2,15102.183
17523,2,18038.479
17528,5,28212.781
17529,4,87392.63
17530,5,35414.87
17531,4,58250.08
17540,3,34080.355
17541,5,27035.354
17544,6,37631.574
17545,5,25475.412
17554,7,35791.31
17554,9,25031.441
17556,3,17235.934
17560,3,32883.355
17566,6,22541.623
17567,4,53123.84
17572,2,75945.24
17578,3,57145.63
17582,4,31333.95
17585,2,27626.965
17587,4,7479.9385
17587,5,44561.195
17588,4,18280.738
17592,3,24535.025
17596,2,24362.309
17598,3,23365.693
17603,2,80096.49
17606,3,58672.92
17607,6,25493.668
17608,5,19066.248
17611,5,26306.432
17612,6,44682.594
17621,4,18976.752
17629,1,20773.79
17630,2,56953.67
17631,1,8001.894
17637,1,29711.738
17639,2,61363.523
17640,2,26224.275
17643,3,66960.71
17644,3,21492.844
17667,3,16087.611
17670,4,32043.318
17673,1,17474.602
17678,2,34524.68
17679,3,24691.168
17681,3,26689.098
17686,4,42774.15
17698,1,25305.953
17701,5,21062.11
17705,4,79497.48
17708,3,34166.688
17715,4,33969.58
17716,2,49903.586
17720,3,17098.494
17721,3,11274.98
17722,2,32459.582
17723,2,43454.63
17724,4,25304.64
17726,3,36120.22
17732,2,36773.824
17736,1,33158.65
17737,2,16875.98
17738,4,21357.414
17745,2,18614.928
17749,2,9328.887
17752,2,38382.598
17757,7,40907.094
17761,3,12763.967
17767,4,18043.451
17769,1,57727.586
17770,3,33536.277
17777,2,64360.223
17779,2,36472.91
17784,3,22946.549
17788,2,52452.547
17792,2,92482.53
17799,3,41627.062
17802,3,19039.54
17804,3,75831.47
17805,4,43599.023
17811,3,41211.88
17813,4,42112.055
17814,3,66696.484
17820,2,45936.86
17825,3,28659.547
17826,2,56642.727
17826,4,36788.8
17835,2,18106.977
17842,3,42494.625
17844,3,52520.465
17845,2,42797.676
17846,2,16945.668
17848,4,12906.986
17849,2,23410.795
17851,2,47207.016
17852,2,84786.18
17856,5,15498.225
17859,4,47321.99
17866,2,41083.53
17870,3,54923.84
17871,4,21937.209
17873,1,36659.094
17880,5,14002.151
17881,5,13035.163
17888,2,81782.54
17889,5,26617.12
17891,2,65139.543
17904,4,85619.71
17905,2,66549.27
17907,3,19278.293
17909,4,86430.8
17916,3,51419.293
17917,3,53649.027
17918,2,72574.97
17923,5,33627.52
17925,4,37009.688
17929,5,57469.17
17933,4,80932.734
17936,5,53993.98
17937,2,82432.305
17940,2,39860.84
17947,2,39186.43
17951,5,43446.125
17952,4,67003.78
17959,6,48396.277
17962,3,37220.62
17972,3,14699.531
17976,8,39668.117
17980,3,28316.53
17982,3,51282.207
17986,5,27894.39
17988,2,75362.49
17989,6,32196.379
17991,3,54917.16
17994,4,31364.266
17995,3,76904.586
18001,4,25249.117
18009,4,31574.395
18010,4,17491.715
18017,5,64480.633
18021,6,35030.637
18027,2,70020.15
18034,5,81473.94
18038,6,49791.668
18042,4,45527.73
18046,4,45655.266
18054,3,41480.62
18055,3,43896.043
18060,4,42103.438
18061,5,43235.88
18065,1,27203.918
18066,3,32044.938
18068,4,25327.1
18069,2,72975.36
18072,3,48335.18
18073,4,64725.81
18076,5,32049.344
18079,1,59062.703
18081,2,31727.408
18094,3,25324.117
18095,3,76396.49
18101,3,51478.773
18110,4,20602.469
18113,4,68245.055
18114,2,82927.086
18117,8,13401.488
18122,3,35571.99
18123,5,36814.438
18125,2,76652.234
18127,5,9207.141
18132,4,52878.77
18140,2,4840.6396
18141,5,40052.887
18144,3,75519.516
18147,1,13164.48
18148,6,28823.625
18154,3,71427.23
18155,1,25489.613
18158,3,71340.96
18159,2,73831.42
18160,1,61505.44
18161,3,42226.15
18163,3,17641.26
18164,3,79069.945
18168,3,79816.164
18170,4,54433.883
18179,3,22104.963
18182,4,16903.42
18183,4,74487.24
18187,3,41575.11
18189,3,31439.928
18191,4,69199.3
18195,2,15247.914
18204,4,76007.65
18206,3,59653.684
18209,3,38170.535
18210,4,56801.336
18215,1,35388.996
18220,5,23919.955
18222,5,15120.352
18222,6,62621.008
18223,2,72645.59
18224,4,54539.984
18227,2,25316.35
18228,2,48540.457
18230,5,23673.654
18238,2,75229.55
18239,3,81482.71
18240,2,45488.69
18248,3,43227.85
18257,3,20517.988
18260,3,71736.39
18269,5,36272.87
18270,2,62025.234
18276,3,49333.234
18280,4,34442.67
18281,2,23079.57
18283,3,59694.883
18284,3,30845.328
18287,2,57468.25
18288,3,9590.57
18290,2,16567.47
18290,3,19221.4
18291,3,19038.488
18292,5,39357.203
18293,3,65663.41
18293,4,11223.992
18295,2,9224.455
18299,4,29363.28
18300,3,63247.99
18300,7,53562.324
18305,1,38649.973
18309,1,31988.871
18310,5,38909.555
18312,3,38020.945
18318,3,40537.934
18319,2,40076.977
18323,3,73615.39
18325,3,77417.78
18335,4,25172.646
18339,4,29687.04
18342,3,33455.434
18346,1,61682.01
18350,4,48951.535
18354,3,30915.477
18356,3,35901.895
18357,2,20700.898
18360,3,34539.832
18360,4,12409.595
18362,2,87263.95
18363,2,15683.319
18368,4,41163.68
18370,3,15980.117
18372,3,18750.633
18375,4,31792.633
18376,5,14741.745
18379,3,46471.4
18381,5,21311.283
18383,1,60322.4
18384,1,28594.162
18386,4,44825.07
18391,3,59408.65
18392,7,30296.41
18397,3,59378.34
18398,2,9641.781
18419,2,16801.555
18420,3,33675.4
18424,2,54765.766
18427,3,61929.87
